"scope","artifact_role","path","initial_allocated_bytes","initial_file_count","reconciled_allocated_bytes","reconciled_file_count","concurrent_change_detected","removed_file_count","removed_logical_bytes","final_allocated_bytes","final_file_count","tracked_file_count","promotion_status","disposition","recoverability"
"primary_checkout","superseded_validation_cache","/data/muscat_data/jaguir26/RQR-GIBBS/application/cache/rqr_dlm_wave2_m02_projection_dev_20260727",4096,0,4096,0,FALSE,0,0,4096,0,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","superseded_validation_cache","/data/muscat_data/jaguir26/RQR-GIBBS/application/cache/rqr_dlm_wave2_rootwise2_ASIS2_dev_20260728_20260728T092537Z",102182912,5,102182912,5,FALSE,1,102015426,159744,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","superseded_validation_cache","/data/muscat_data/jaguir26/RQR-GIBBS/application/cache/rqr_dlm_wave2_symmetric_rootwise_dev_20260727",102178816,5,102178816,5,FALSE,1,102018674,159744,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","superseded_validation_cache","/data/muscat_data/jaguir26/RQR-GIBBS/application/cache/rqr_dlm_wave2_two_ASIS_cycles_dev2_20260727",102182912,5,102182912,5,FALSE,1,102019300,159744,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260725_224758e",1249280,138,1249280,138,FALSE,0,0,1249280,138,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260725_5e36468",28672,1,28672,1,FALSE,0,0,28672,1,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260725_a570ae3",376832,57,376832,57,FALSE,0,0,376832,57,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260725_b8b7748",2973696,194,2973696,194,FALSE,0,0,2973696,194,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260725_cb0c7bb",868352,64,868352,64,FALSE,0,0,868352,64,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260726_bb96629",1932869632,386,5894144,130,TRUE,0,0,5894144,130,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"primary_checkout","terminal_confirmatory_run","/data/muscat_data/jaguir26/RQR-GIBBS/application/runs/rqr_dlm_main_20260727_ce02915",1933746176,299,6328320,130,TRUE,0,0,6328320,130,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_reconciliation_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_promotion_reconciliation_20260730/application/cache/rqr_dlm_promotion_patch_test_20260730",10784768,121,10784768,121,FALSE,0,0,10784768,121,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_output_bundle","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_confirmatory_authorization_868a5a0_20260730",90742784,39,90742784,39,FALSE,1,87631830,3108864,38,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_output_bundle","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724",272039936,83,272039936,83,FALSE,3,262895490,9138176,80,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_authorization_281802e_20260801",12288,2,12288,2,FALSE,0,0,12288,2,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233016Z",12288,3,12288,3,FALSE,0,0,12288,3,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z",327557120,56,327557120,56,FALSE,5,326622573,905216,51,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_debug_m01_wave1_20260728T200700Z",4096,0,4096,0,FALSE,0,0,4096,0,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728",20480,2,20480,2,FALSE,0,0,20480,2,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry1",8192,0,8192,0,FALSE,0,0,8192,0,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2",327491584,34,327491584,34,FALSE,5,326622475,843776,29,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z",370343936,74,370343936,74,FALSE,7,369102713,1220608,67,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_final_hermetic_d103f1f_20260801",79609856,1041,79609856,1041,FALSE,0,0,79609856,1041,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_promotion_checks_4a52276_20260730",56770560,365,56770560,365,FALSE,0,0,56770560,365,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_promotion_checks_5c23072_20260730",56643584,357,56643584,357,FALSE,0,0,56643584,357,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_promotion_checks_a9eaadc_20260730",68562944,866,68562944,866,FALSE,0,0,68562944,866,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","terminal_confirmatory_run","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730",174235648,452,174235648,452,FALSE,44,142721272,31440896,408,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","terminal_confirmatory_run","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260801_281802e",5230592,65,5230592,65,FALSE,0,0,5230592,65,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"promotion_worktree","terminal_confirmatory_run","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745",351600640,763,351600640,763,FALSE,91,272399188,79015936,672,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"skewed_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_joint_elliptical_candidates_20260804_c3bb59b",36864,5,36864,5,FALSE,0,0,36864,5,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"skewed_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_4a2f3c5",98304,17,98304,17,FALSE,0,0,98304,17,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"skewed_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_partial_audit_20260804",4096,0,4096,0,FALSE,0,0,4096,0,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"skewed_recovery_worktree","terminal_whole_scan_candidate","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac",182288384,104,182288384,104,FALSE,78,171375665,10727424,26,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_failure_candidates_b4bfb94_execute_20260731",80371712,11,80371712,11,FALSE,1,80027620,344064,10,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_failure_candidates_b4bfb94_preflight_20260731",32768,6,32768,6,FALSE,0,0,32768,6,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_full_stress_5945c94_execute_20260731",33927168,8,33927168,8,FALSE,1,33677364,245760,7,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_full_stress_5945c94_preflight_20260731",24576,4,24576,4,FALSE,0,0,24576,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_full_stress_e133ad6_preflight_20260731",24576,4,24576,4,FALSE,0,0,24576,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m03_rex_candidates_c2d560d_execute_20260731",27136000,12,27136000,12,FALSE,1,26822188,311296,11,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m03_rex_candidates_c2d560d_preflight_20260731",28672,6,28672,6,FALSE,0,0,28672,6,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m08_candidates_c2d560d_execute_20260731",2215936,11,2215936,11,FALSE,1,2104928,110592,10,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m08_candidates_c2d560d_preflight_20260731",28672,6,28672,6,FALSE,0,0,28672,6,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_5945c94_execute_20260731",8880128,8,8880128,8,FALSE,1,8806000,73728,7,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_5945c94_preflight_20260731",20480,4,20480,4,FALSE,0,0,20480,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_e133ad6_execute_20260731",8880128,8,8880128,8,FALSE,1,8805784,73728,7,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
"wave2_recovery_worktree","superseded_validation_cache","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_e133ad6_preflight_20260731",20480,4,20480,4,FALSE,0,0,20480,4,0,"terminal_or_superseded_not_promotable","heavy_artifacts_removed_compact_files_retained","regenerate_from_committed_source_and_frozen_contract"
